Date,Principal,Total_Deposits,Rate,Daily_Interest,Cumulative_Interest,Additional_Deposit,Is_Quarter_End,Total_Value,Calculation_Notes
2024-01-21,41935.3544366308,38310,0.09,10.340224381634991,215.2953969458416,0,False,42150.64983357664,"Daily interest on R41,935.35 @ 9.00% p.a."
2024-01-22,41935.3544366308,38310,0.09,10.340224381634991,225.63562132747657,0,False,42160.990057958275,"Daily interest on R41,935.35 @ 9.00% p.a."
2024-01-23,41935.3544366308,38310,0.09,10.340224381634991,235.97584570911155,0,False,42171.330282339906,"Daily interest on R41,935.35 @ 9.00% p.a."
2024-01-24,41935.3544366308,38310,0.09,10.340224381634991,246.31607009074654,0,False,42181.670506721544,"Daily interest on R41,935.35 @ 9.00% p.a."
2024-01-25,41935.3544366308,38310,0.09,10.340224381634991,256.65629447238155,0,False,42192.01073110318,"Daily interest on R41,935.35 @ 9.00% p.a."
2024-01-26,41935.3544366308,38310,0.09,10.340224381634991,266.99651885401653,0,False,42202.35095548481,"Daily interest on R41,935.35 @ 9.00% p.a."
2024-01-27,41935.3544366308,38310,0.09,10.340224381634991,277.3367432356515,0,False,42212.69117986645,"Daily interest on R41,935.35 @ 9.00% p.a."
2024-01-28,41935.3544366308,38310,0.09,10.340224381634991,287.6769676172865,0,False,42223.03140424808,"Daily interest on R41,935.35 @ 9.00% p.a."
2024-01-29,42830.3544366308,39205,0.09,10.56090931314184,298.23787693042834,895,False,43128.592313561225,"Daily interest on R42,830.35 @ 9.00% p.a."
2024-01-30,42830.3544366308,39205,0.09,10.56090931314184,308.7987862435702,0,False,43139.15322287437,"Daily interest on R42,830.35 @ 9.00% p.a."
2024-01-31,42830.3544366308,39205,0.09,10.56090931314184,319.35969555671204,0,False,43149.71413218751,"Daily interest on R42,830.35 @ 9.00% p.a."
2024-02-01,42830.3544366308,39205,0.09,10.56090931314184,329.9206048698539,0,False,43160.27504150065,"Daily interest on R42,830.35 @ 9.00% p.a."
2024-02-02,42830.3544366308,39205,0.09,10.56090931314184,340.48151418299574,0,False,43170.835950813795,"Daily interest on R42,830.35 @ 9.00% p.a."
2024-02-03,42830.3544366308,39205,0.09,10.56090931314184,351.0424234961376,0,False,43181.39686012694,"Daily interest on R42,830.35 @ 9.00% p.a."
2024-02-04,42830.3544366308,39205,0.09,10.56090931314184,361.60333280927944,0,False,43191.95776944008,"Daily interest on R42,830.35 @ 9.00% p.a."
2024-02-05,42830.3544366308,39205,0.09,10.56090931314184,372.1642421224213,0,False,43202.51867875322,"Daily interest on R42,830.35 @ 9.00% p.a."
2024-02-06,42830.3544366308,39205,0.09,10.56090931314184,382.72515143556313,0,False,43213.079588066365,"Daily interest on R42,830.35 @ 9.00% p.a."
2024-02-07,43730.3544366308,40105,0.09,10.782827121361018,393.5079785569242,900,False,44123.86241518772,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-08,43730.3544366308,40105,0.09,10.782827121361018,404.2908056782852,0,False,44134.64524230908,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-09,43730.3544366308,40105,0.09,10.782827121361018,415.07363279964625,0,False,44145.42806943045,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-10,43730.3544366308,40105,0.09,10.782827121361018,425.8564599210073,0,False,44156.210896551805,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-11,43730.3544366308,40105,0.09,10.782827121361018,436.6392870423683,0,False,44166.993723673164,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-12,43730.3544366308,40105,0.09,10.782827121361018,447.42211416372936,0,False,44177.77655079453,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-13,43730.3544366308,40105,0.09,10.782827121361018,458.2049412850904,0,False,44188.55937791589,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-14,43730.3544366308,40105,0.09,10.782827121361018,468.98776840645144,0,False,44199.34220503725,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-15,43730.3544366308,40105,0.09,10.782827121361018,479.7705955278125,0,False,44210.12503215861,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-16,43730.3544366308,40105,0.09,10.782827121361018,490.5534226491735,0,False,44220.90785927997,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-17,43730.3544366308,40105,0.09,10.782827121361018,501.33624977053455,0,False,44231.69068640133,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-18,43730.3544366308,40105,0.09,10.782827121361018,512.1190768918956,0,False,44242.473513522695,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-19,43730.3544366308,40105,0.09,10.782827121361018,522.9019040132566,0,False,44253.25634064405,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-20,43730.3544366308,40105,0.09,10.782827121361018,533.6847311346177,0,False,44264.03916776542,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-21,43730.3544366308,40105,0.09,10.782827121361018,544.4675582559787,0,False,44274.82199488678,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-22,43730.3544366308,40105,0.09,10.782827121361018,555.2503853773397,0,False,44285.604822008136,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-23,43730.3544366308,40105,0.09,10.782827121361018,566.0332124987008,0,False,44296.3876491295,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-24,43730.3544366308,40105,0.09,10.782827121361018,576.8160396200618,0,False,44307.17047625086,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-25,43730.3544366308,40105,0.09,10.782827121361018,587.5988667414229,0,False,44317.95330337222,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-26,43730.3544366308,40105,0.09,10.782827121361018,598.3816938627839,0,False,44328.736130493584,"Daily interest on R43,730.35 @ 9.00% p.a."
2024-02-27,44925.3544366308,41300,0.09,11.077484655607593,609.4591785183915,1195,False,45534.81361514919,"Daily interest on R44,925.35 @ 9.00% p.a."
2024-02-28,44925.3544366308,41300,0.09,11.077484655607593,620.536663173999,0,False,45545.891099804794,"Daily interest on R44,925.35 @ 9.00% p.a."
2024-02-29,44925.3544366308,41300,0.09,11.077484655607593,631.6141478296066,0,False,45556.9685844604,"Daily interest on R44,925.35 @ 9.00% p.a."
2024-03-01,44925.3544366308,41300,0.09,11.04721830408954,642.6613661336962,0,False,45568.015802764494,"Daily interest on R44,925.35 @ 9.00% p.a."
2024-03-02,44925.3544366308,41300,0.09,11.04721830408954,653.7085844377857,0,False,45579.063021068585,"Daily interest on R44,925.35 @ 9.00% p.a."
2024-03-03,44925.3544366308,41300,0.09,11.04721830408954,664.7558027418752,0,False,45590.110239372676,"Daily interest on R44,925.35 @ 9.00% p.a."
2024-03-04,44925.3544366308,41300,0.09,11.04721830408954,675.8030210459647,0,False,45601.15745767676,"Daily interest on R44,925.35 @ 9.00% p.a."
2024-03-05,44925.3544366308,41300,0.09,11.04721830408954,686.8502393500542,0,False,45612.20467598085,"Daily interest on R44,925.35 @ 9.00% p.a."
2024-03-06,44925.3544366308,41300,0.09,11.04721830408954,697.8974576541436,0,False,45623.25189428494,"Daily interest on R44,925.35 @ 9.00% p.a."
2024-03-07,44925.3544366308,41300,0.09,11.04721830408954,708.9446759582331,0,False,45634.29911258903,"Daily interest on R44,925.35 @ 9.00% p.a."
2024-03-08,44925.3544366308,41300,0.09,11.04721830408954,719.9918942623226,0,False,45645.346330893124,"Daily interest on R44,925.35 @ 9.00% p.a."
2024-03-09,44925.3544366308,41300,0.09,11.04721830408954,731.0391125664121,0,False,45656.39354919721,"Daily interest on R44,925.35 @ 9.00% p.a."
2024-03-10,44925.3544366308,41300,0.09,11.04721830408954,742.0863308705016,0,False,45667.4407675013,"Daily interest on R44,925.35 @ 9.00% p.a."
2024-03-11,44925.3544366308,41300,0.09,11.04721830408954,753.133549174591,0,False,45678.48798580539,"Daily interest on R44,925.35 @ 9.00% p.a."
2024-03-12,44925.3544366308,41300,0.09,11.04721830408954,764.1807674786805,0,False,45689.53520410948,"Daily interest on R44,925.35 @ 9.00% p.a."
2024-03-13,45925.3544366308,42300,0.09,11.293119943433803,775.4738874221143,1000,False,46700.82832405291,"Daily interest on R45,925.35 @ 9.00% p.a."
2024-03-14,45925.3544366308,42300,0.09,11.293119943433803,786.7670073655481,0,False,46712.121443996344,"Daily interest on R45,925.35 @ 9.00% p.a."
2024-03-15,45925.3544366308,42300,0.09,11.293119943433803,798.0601273089819,0,False,46723.41456393978,"Daily interest on R45,925.35 @ 9.00% p.a."
2024-03-16,45925.3544366308,42300,0.09,11.293119943433803,809.3532472524157,0,False,46734.707683883214,"Daily interest on R45,925.35 @ 9.00% p.a."
2024-03-17,45925.3544366308,42300,0.09,11.293119943433803,820.6463671958495,0,False,46746.000803826646,"Daily interest on R45,925.35 @ 9.00% p.a."
2024-03-18,45925.3544366308,42300,0.09,11.293119943433803,831.9394871392833,0,False,46757.29392377008,"Daily interest on R45,925.35 @ 9.00% p.a."
2024-03-19,45925.3544366308,42300,0.09,11.293119943433803,843.2326070827171,0,False,46768.587043713516,"Daily interest on R45,925.35 @ 9.00% p.a."
2024-03-20,45925.3544366308,42300,0.09,11.293119943433803,854.5257270261509,0,False,46779.88016365695,"Daily interest on R45,925.35 @ 9.00% p.a."
2024-03-21,45925.3544366308,42300,0.09,11.293119943433803,865.8188469695847,0,False,46791.17328360038,"Daily interest on R45,925.35 @ 9.00% p.a."
